state,year,pdf_link,doc_name,doc_number,scraped_at,download_status,download_path,download_error,downloaded_at
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02042015final.pdf,"February 4, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_4_2015.pdf,,2025-11-22T18:25:21.016957
SD,2015.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01212015final.pdf,"January 21, 2015",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_21_2015.pdf,,2025-11-22T18:25:22.797053
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12102014final.pdf,"December 10, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_10_2014.pdf,,2025-11-22T18:25:24.588666
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11192014final.pdf,"November 19, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_19_2014.pdf,,2025-11-22T18:25:26.437354
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11052014final.pdf,"November 5, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_5_2014.pdf,,2025-11-22T18:25:28.237322
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10152014final.pdf,"October 15, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_15_2014.pdf,,2025-11-22T18:25:30.103613
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10012014final.pdf,"October 1, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_1_2014.pdf,,2025-11-22T18:25:31.925753
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09172014final.pdf,"September 17, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_17_2014.pdf,,2025-11-22T18:25:33.828617
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09032014final.pdf,"September 3, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_3_2014.pdf,,2025-11-22T18:25:35.675149
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08202014final.pdf,"August 20, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_20_2014.pdf,,2025-11-22T18:25:37.443172
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08132014final.pdf,"August 13, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_13_2014.pdf,,2025-11-22T18:25:39.172853
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07172014final.pdf,"July 17, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_17_2014.pdf,,2025-11-22T18:25:40.871378
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07162014final.pdf,"July 16, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_16_2014.pdf,,2025-11-22T18:25:42.675754
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06112014final.pdf,"June 11, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_11_2014.pdf,,2025-11-22T18:25:44.396026
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06042014final.pdf,"June 4, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_4_2014.pdf,,2025-11-22T18:25:46.286125
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05212014final.pdf,"May 21, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_21_2014.pdf,,2025-11-22T18:25:48.093944
SD,,https://apps.sd.gov/HC65C2C/EBS/lettings/05082014final.pdf,5/8/14 University Class,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_5814_University_Class.pdf,,2025-11-22T18:25:49.872003
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05072014final.pdf,"May 7, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_7_2014.pdf,,2025-11-22T18:25:51.628263
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04162014final.pdf,"April 16, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_16_2014.pdf,,2025-11-22T18:25:53.443144
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04022014final.pdf,"April 2, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_2_2014.pdf,,2025-11-22T18:25:55.322327
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03262014final.pdf,"March 26, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_26_2014.pdf,,2025-11-22T18:25:57.112308
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03192014final.pdf,"March 19, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_19_2014.pdf,,2025-11-22T18:25:58.835095
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03052014final.pdf,"March 5, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_5_2014.pdf,,2025-11-22T18:26:00.533063
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02192014final.pdf,"February 19, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_19_2014.pdf,,2025-11-22T18:26:02.301631
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02052014final.pdf,"February 5, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_5_2014.pdf,,2025-11-22T18:26:04.127807
SD,2014.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01152014final.pdf,"January 15, 2014",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_15_2014.pdf,,2025-11-22T18:26:06.000422
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12182013final.pdf,"December 18, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_18_2013.pdf,,2025-11-22T18:26:07.852694
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12042013final.pdf,"December 4, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_4_2013.pdf,,2025-11-22T18:26:09.625150
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11202013final.pdf,"November 20, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_20_2013.pdf,,2025-11-22T18:26:11.416203
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11062013final.pdf,"November 6, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_6_2013.pdf,,2025-11-22T18:26:13.176874
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10162013final.pdf,"October 16, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_16_2013.pdf,,2025-11-22T18:26:14.903325
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10022013final.pdf,"October 2, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_2_2013.pdf,,2025-11-22T18:26:16.698152
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09182013final.pdf,"September 18, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_18_2013.pdf,,2025-11-22T18:26:18.534001
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09042013final.pdf,"September 4, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_4_2013.pdf,,2025-11-22T18:26:20.328829
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08212013final.pdf,"August 21, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_21_2013.pdf,,2025-11-22T18:26:22.041143
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08072013final.pdf,"August 7, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_7_2013.pdf,,2025-11-22T18:26:23.792054
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07172013final.pdf,"July 17, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_17_2013.pdf,,2025-11-22T18:26:25.595051
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06192013final.pdf,"June 19, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_19_2013.pdf,,2025-11-22T18:26:27.405113
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06052013final.pdf,"June 5, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_5_2013.pdf,,2025-11-22T18:26:29.327917
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05152013final.pdf,"May 15, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_15_2013.pdf,,2025-11-22T18:26:31.049982
SD,,https://apps.sd.gov/HC65C2C/EBS/lettings/05022013final.pdf,5/2/13 University Class,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_5213_University_Class.pdf,,2025-11-22T18:26:32.899049
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05012013final.pdf,"May 1, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_1_2013.pdf,,2025-11-22T18:26:34.756310
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04242013final.pdf,"April 24, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_24_2013.pdf,,2025-11-22T18:26:36.693480
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04172013final.pdf,"April 17, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_17_2013.pdf,,2025-11-22T18:26:38.468126
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04032013final.pdf,"April 3, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_3_2013.pdf,,2025-11-22T18:26:40.162197
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03272013final.pdf,"March 27, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_27_2013.pdf,,2025-11-22T18:26:41.905590
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03202013final.pdf,"March 20, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_20_2013.pdf,,2025-11-22T18:26:43.672681
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03062013final.pdf,"March 6, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_6_2013.pdf,,2025-11-22T18:26:45.465633
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02202013final.pdf,"February 20, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_20_2013.pdf,,2025-11-22T18:26:47.619420
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02062013final.pdf,"February 6, 2013",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_6_2013.pdf,,2025-11-22T18:26:49.342830
SD,2013.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01162013final.pdf,"January 16, 2013 Letting",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_16_2013_Letting.pdf,,2025-11-22T18:26:51.057390
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12122012final.pdf,"December 12, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_12_2012.pdf,,2025-11-22T18:26:52.861294
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12052012final.pdf,"December 5, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_5_2012.pdf,,2025-11-22T18:26:54.640744
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11212012final.pdf,"November 21, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_21_2012.pdf,,2025-11-22T18:26:56.635921
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10172012final.pdf,"October 17, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_17_2012.pdf,,2025-11-22T18:26:58.478027
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10032012final.pdf,"October 3, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_3_2012.pdf,,2025-11-22T18:27:00.347818
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09192012final.pdf,"September 19, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_19_2012.pdf,,2025-11-22T18:27:02.151506
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09052012final.pdf,"September 5, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_5_2012.pdf,,2025-11-22T18:27:03.968895
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08152012final.pdf,"August 15, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_15_2012.pdf,,2025-11-22T18:27:05.781332
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07182012final.pdf,"July 18, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_18_2012.pdf,,2025-11-22T18:27:07.479502
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06202012final.pdf,"June 20, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_20_2012.pdf,,2025-11-22T18:27:09.297741
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06062012final.pdf,"June 6, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_6_2012.pdf,,2025-11-22T18:27:11.123983
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05162012final.pdf,"May 16, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_16_2012.pdf,,2025-11-22T18:27:12.958648
SD,,https://apps.sd.gov/HC65C2C/EBS/lettings/05032012final.pdf,5-3-12 University Class,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_5-3-12_University_Class.pdf,,2025-11-22T18:27:14.772223
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05022012final.pdf,"May 2, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_2_2012.pdf,,2025-11-22T18:27:16.546693
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04252012final.pdf,"April 25, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_25_2012.pdf,,2025-11-22T18:27:18.574899
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04182012final.pdf,"April 18, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_18_2012.pdf,,2025-11-22T18:27:20.374357
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04042012final.pdf,"April 4, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_4_2012.pdf,,2025-11-22T18:27:22.202661
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03212012final.pdf,"March 21, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_21_2012.pdf,,2025-11-22T18:27:24.058195
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03072012final.pdf,"March 7, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_7_2012.pdf,,2025-11-22T18:27:25.828016
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02152012final.pdf,"February 15, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_15_2012.pdf,,2025-11-22T18:27:27.585905
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02012012final.pdf,"February 1, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_1_2012.pdf,,2025-11-22T18:27:29.389438
SD,2012.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01182012final.pdf,"January 18, 2012",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_18_2012.pdf,,2025-11-22T18:27:31.189621
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/12142011final.pdf,"December 14, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_December_14_2011.pdf,,2025-11-22T18:27:32.968579
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11162011final.pdf,"November 16, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_16_2011.pdf,,2025-11-22T18:27:34.673901
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11022011final.pdf,"November 2, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_2_2011.pdf,,2025-11-22T18:27:36.416276
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10192011final.pdf,"October 19, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_19_2011.pdf,,2025-11-22T18:27:38.127534
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10052011final.pdf,"October 5, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_5_2011.pdf,,2025-11-22T18:27:39.901660
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09212011final.pdf,"September 21, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_21_2011.pdf,,2025-11-22T18:27:41.688104
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09072011final.pdf,"September 7, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_7_2011.pdf,,2025-11-22T18:27:43.487089
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08172011final.pdf,"August 17, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_17_2011.pdf,,2025-11-22T18:27:45.267880
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08042011final.pdf,"August 4, 2011",,2025-11-22T18:11:44.275703,failed,,404 Client Error: Not Found for url: https://apps.sd.gov/HC65C2C/EBS/lettings/08042011final.pdf,2025-11-22T18:27:51.373798
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/08032011final.pdf,"August 3, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_August_3_2011.pdf,,2025-11-22T18:27:53.227353
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07202011final.pdf,"July 20, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_20_2011.pdf,,2025-11-22T18:27:54.971175
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/07062011final.pdf,"July 6, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_July_6_2011.pdf,,2025-11-22T18:27:56.794397
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06152011final.pdf,"June 15, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_15_2011.pdf,,2025-11-22T18:27:58.627454
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/06012011final.pdf,"June 1, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_June_1_2011.pdf,,2025-11-22T18:28:00.448863
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05182011final.pdf,"May 18, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_18_2011.pdf,,2025-11-22T18:28:02.237682
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/05112011final.pdf,"May 11, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_May_11_2011.pdf,,2025-11-22T18:28:03.970931
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04272011final.pdf,"April 27, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_27_2011.pdf,,2025-11-22T18:28:05.730432
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/04212011final.pdf,"April 21, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_April_21_2011.pdf,,2025-11-22T18:28:07.436985
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03162011final.pdf,"March 16, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_16_2011.pdf,,2025-11-22T18:28:09.182534
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03092011final.pdf,"March 9, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_9_2011.pdf,,2025-11-22T18:28:10.970685
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/03022011final.pdf,"March 2, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_March_2_2011.pdf,,2025-11-22T18:28:12.786142
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02162011final.pdf,"February 16, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_16_2011.pdf,,2025-11-22T18:28:14.540587
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/02022011final.pdf,"February 2, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_February_2_2011.pdf,,2025-11-22T18:28:16.253469
SD,2011.0,https://apps.sd.gov/HC65C2C/EBS/lettings/01192011final.pdf,"January 19, 2011",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_January_19_2011.pdf,,2025-11-22T18:28:17.978339
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/11032010final.pdf,"November 3, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_November_3_2010.pdf,,2025-11-22T18:28:19.707761
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10282010final.pdf,"October 28, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_28_2010.pdf,,2025-11-22T18:28:21.547627
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10272010final.pdf,"October 27, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_27_2010.pdf,,2025-11-22T18:28:23.390452
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10202010final.pdf,"October 20, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_20_2010.pdf,,2025-11-22T18:28:25.238613
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/10062010final.pdf,"October 6, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_October_6_2010.pdf,,2025-11-22T18:28:27.026661
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09222010final.pdf,"September 22, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_22_2010.pdf,,2025-11-22T18:28:28.714457
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09152010final.pdf,"September 15, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_15_2010.pdf,,2025-11-22T18:28:30.775290
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09082010final.pdf,September 8. 2010,,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_8_2010.pdf,,2025-11-22T18:28:32.525644
SD,2010.0,https://apps.sd.gov/HC65C2C/EBS/lettings/09012010final.pdf,"September 1, 2010",,2025-11-22T18:11:44.275703,success,c:\Users\Richard\code\CSI_Proj\data\downloads\SD\SD_September_1_2010.pdf,,2025-11-22T18:28:34.258800
